measure,org_type,org_id,org_name,date,numerator,denominator,calc_value,percentile
ktt9_antibiotics,practice,P84040,CONRAN MEDICAL CENTRE,2016-03-01,339.0,2892.28890988422,0.117208207949589,83.1292339760292
ktt9_antibiotics,practice,P84037,DR CUNNINGHAM & PARTNERS,2016-03-01,373.0,3431.1771540767,0.10870904743488,73.3194372068786
ktt9_antibiotics,practice,P84012,NORTHENDEN GROUP PRACTICE,2016-03-01,735.0,6096.31877607611,0.120564561499699,86.0995310057322
ktt9_antibiotics,practice,P84690,DAM HEAD MEDICAL CENTRE,2016-03-01,189.0,1402.60211943397,0.134749546846737,93.6685773840542
ktt9_antibiotics,practice,P84019,VALENTINE MEDICAL CENTRE,2016-04-01,681.0,5628.02925878218,0.121001503134928,94.3700787401575
ktt9_antibiotics,practice,P84071,WILBRAHAM SURGERY,2016-04-01,225.0,2244.97025446595,0.100224045085856,78.5433070866142
ktt9_antibiotics,practice,P84030,NEW COLLEGIATE MEDICAL CENTRE,2016-04-01,581.0,6874.423030799,0.0845161837432736,51.4173228346457
ktt9_antibiotics,practice,P84067,HAZELDENE MEDICAL CENTRE,2016-04-01,389.0,3829.63512828382,0.101576256475985,80.249343832021
ktt9_antibiotics,practice,P84663,THE NEVILLE FAMILY CENTRE,2016-04-01,243.0,2036.89347712101,0.11929931669449,93.753280839895
ktt9_antibiotics,practice,P84009,AILSA CRAIG MEDICAL CENTRE,2016-04-01,290.0,4752.98262679017,0.0610143193803015,12.7034120734908
ktt9_antibiotics,practice,P84065,THE SINGH MEDICAL PRACTICE,2016-04-01,186.0,2033.80416480387,0.0914542330175318,64.6587926509186
ktt9_antibiotics,practice,P84018,MAULDETH MEDICAL CENTRE,2016-04-01,157.0,3064.13920273877,0.0512378810530773,5.99737532808399
ktt9_antibiotics,practice,P84032,DRS HANIF & BANNURU,2016-04-01,393.0,3453.01691041533,0.113813517337432,91.1811023622047
ktt9_antibiotics,practice,P84049,THE AVENUE MEDICAL CENTRE,2016-04-01,878.0,5759.36316584742,0.152447410367603,98.5433070866142
ktt9_antibiotics,practice,P84651,NORTHERN MOOR MEDICAL PRACTICE,2016-04-01,160.0,1676.48849887875,0.0954375768798945,71.2860892388451
ktt9_antibiotics,practice,Y02890,HAWTHORN MC,2016-04-01,532.0,2388.79582054442,0.222706350800109,99.2650918635171
ktt9_antibiotics,practice,P84048,TREGENNA GROUP PRACTICE,2016-04-01,405.0,3586.90964369138,0.112910566540841,90.7217847769029
ktt9_antibiotics,practice,P84070,NEWTON HEATH MEDICAL CENTRE,2016-04-01,327.0,3260.99470177484,0.100276151881518,78.6614173228347
ktt9_antibiotics,practice,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,2016-04-01,738.0,6807.50738904326,0.108409724415109,87.3490813648294
ktt9_antibiotics,practice,P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,2016-04-01,0.0,0.0,,
ktt9_antibiotics,practice,P84627,DR TIWARI'S PRACTICE,2016-04-01,0.0,0.0,,
ktt9_antibiotics,practice,P84033,BEACON MEDICAL CENTRE,2016-04-01,329.0,2065.7187787351,0.159266596879879,98.6351706036745
ktt9_antibiotics,practice,P84690,DAM HEAD MEDICAL CENTRE,2016-04-01,160.0,1417.19494314749,0.112899076287028,90.6955380577428
ktt9_antibiotics,practice,P84635,THE WHITSWOOD PRACTICE,2016-04-01,122.0,1849.31800300171,0.0659702656882031,18.4383202099738
ktt9_antibiotics,practice,P84626,WILMSLOW ROAD SURGERY,2016-04-01,224.0,2262.24894962607,0.0990165118816942,76.6272965879265
ktt9_antibiotics,practice,P84055,MERSEYBANK SURGERY,2016-04-01,155.0,1355.18993954743,0.114375111175753,91.5485564304462
ktt9_antibiotics,practice,P84047,DROYLSDEN RD FAMILY PRACTICE,2016-04-01,317.0,2708.41638480567,0.117042564717295,92.9002624671916
ktt9_antibiotics,practice,Y02325,CHARLESTOWN MD,2016-04-01,163.0,1841.48194240326,0.0885156656965498,59.3044619422572
ktt9_antibiotics,practice,P84631,ARTANE MEDICAL CENTRE,2016-04-01,165.0,1263.54833097736,0.13058463689503,96.8372703412073
ktt9_antibiotics,practice,P84040,CONRAN MEDICAL CENTRE,2016-04-01,321.0,2942.60083897674,0.109087170692041,88.0708661417323
ktt9_antibiotics,practice,P84020,PEEL HALL MEDICAL CENTRE,2016-04-01,470.0,4446.09477494816,0.105710747024163,85.01312335958
ktt9_antibiotics,practice,P84683,THE DOC'S SURGERY,2016-04-01,156.0,2993.78629314494,0.0521079277960497,6.52230971128609
ktt9_antibiotics,practice,P84665,AL-SHIFA MEDICAL CENTRE,2016-04-01,73.0,1350.74054535028,0.0540444278890505,7.49343832020997
ktt9_antibiotics,practice,P84010,THE BORCHARDT MEDICAL CENTRE,2016-04-01,363.0,5370.3164822769,0.0675937817069016,20.5380577427822
ktt9_antibiotics,practice,P84689,LONGSIGHT MEDICAL PRACTICE,2016-04-01,166.0,2235.83974601231,0.0742450349118564,31.5354330708661
ktt9_antibiotics,practice,P84034,BARLOW MEDICAL CENTRE,2016-04-01,469.0,7355.41115162937,0.0637625810891764,15.8398950131234
ktt9_antibiotics,practice,P84072,THE ROBERT DARBISHIRE PRACTICE,2016-04-01,597.0,9686.84999603893,0.0616299416470907,13.3989501312336
ktt9_antibiotics,practice,P84074,WELLFIELD MEDICAL CENTRE,2016-04-01,493.0,4903.98100538505,0.100530568829414,78.9238845144357
ktt9_antibiotics,practice,P84056,PRINCESS ROAD SURGERY,2016-04-01,209.0,2372.53008073918,0.0880916122820599,58.4776902887139
ktt9_antibiotics,practice,P84650,THE ALEXANDRA PRACTICE,2016-04-01,164.0,2960.83353587756,0.0553898076378658,8.28083989501312
ktt9_antibiotics,practice,P84028,GORTON MEDICAL CENTRE,2016-04-01,595.0,4540.56428677082,0.131040981345329,96.8897637795276
ktt9_antibiotics,practice,P84054,WHITLEY ROAD MEDICAL CENTRE,2016-04-01,409.0,3545.42059997101,0.115360078858724,91.994750656168
ktt9_antibiotics,practice,P84022,KINGSWAY MEDICAL PRACTICE,2016-04-01,338.0,3362.15775389768,0.100530678433563,78.9370078740157
ktt9_antibiotics,practice,Y02849,CITY HEALTH CENTRE,2016-04-01,948.0,3880.34816615223,0.244307974286761,99.3307086614173
ktt9_antibiotics,practice,P84630,THE ARCH MEDICAL PRACTICE,2016-04-01,397.0,7252.15160583477,0.0547423746189463,7.91338582677165
ktt9_antibiotics,practice,P84672,WOODLANDS MEDICAL PRACTICE,2016-04-01,176.0,1784.41606287094,0.0986317057227303,75.9842519685039
ktt9_antibiotics,practice,P84061,BROOKLANDS MEDICAL PRACTICE,2016-04-01,283.0,3248.79225319842,0.0871092941450435,56.5354330708661
ktt9_antibiotics,practice,P84644,PARKSIDE SURGERY,2016-04-01,215.0,2044.18108094112,0.105176592232727,84.3832020997375
ktt9_antibiotics,practice,P84640,QUEENS MEDICAL CENTRE,2016-04-01,91.0,1394.90713746293,0.0652373176364356,17.5328083989501
ktt9_antibiotics,practice,P84063,DR CHEN & DAVIS,2016-04-01,0.0,0.0,,
ktt9_antibiotics,practice,P84639,FALLOWFIELD MEDICAL CENTRE,2016-04-01,55.0,1049.35221032916,0.0524132883683998,6.61417322834646
ktt9_antibiotics,practice,P84016,LEVENSHULME MEDICAL PRACTICE,2016-04-01,400.0,3769.08686749818,0.106126500678269,85.3018372703412
ktt9_antibiotics,practice,P84027,WEST POINT MEDICAL CENTRE,2016-04-01,223.0,3698.52204909923,0.0602943546204655,12.0341207349081
ktt9_antibiotics,practice,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,2016-04-01,370.0,5194.79077921568,0.0712251976499934,26.2729658792651
ktt9_antibiotics,practice,P84025,ST GEORGE'S MEDICAL CENTRE,2016-04-01,325.0,3740.32588370511,0.0868908245176915,55.9580052493438
ktt9_antibiotics,practice,P84679,WILLOWBANK SURGERY,2016-04-01,79.0,907.612530871128,0.0870415483622462,56.3385826771653
ktt9_antibiotics,practice,P84611,"DR CHIU, KOH AND GAN",2016-04-01,233.0,2966.47813403833,0.0785443173595256,39.251968503937
ktt9_antibiotics,practice,P84041,CORNERSTONE FAMILY PRACTICE,2016-04-01,427.0,3463.1261214996,0.123299003564762,95.1968503937008
ktt9_antibiotics,practice,P84051,EASTLANDS MEDICAL CENTRE,2016-04-01,280.0,2861.64360886578,0.0978458670159067,74.7637795275591
ktt9_antibiotics,practice,P84045,THE PARK MEDICAL CENTRE,2016-04-01,323.0,2790.5904079651,0.115746115616993,92.257217847769
ktt9_antibiotics,practice,P84645,PARK VIEW MEDICAL CENTRE,2016-04-01,347.0,3245.56764956858,0.106915041517044,86.0498687664042
ktt9_antibiotics,practice,P84024,BOWLAND MEDICAL PRACTICE,2016-04-01,680.0,4115.78182288978,0.165217698425656,98.7139107611548
ktt9_antibiotics,practice,P84012,NORTHENDEN GROUP PRACTICE,2016-04-01,611.0,6048.53965117273,0.101016118805063,79.6587926509186
ktt9_antibiotics,practice,P84057,KAYA PRACTICE,2016-04-01,0.0,0.0,,
ktt9_antibiotics,practice,P84616,MANCHESTER MEDICAL,2016-04-01,204.0,3430.05522811078,0.0594742610346714,11.4304461942257
ktt9_antibiotics,practice,P84682,BURNAGE HEALTHCARE PRACTICE,2016-04-01,122.0,1218.26607609337,0.100142327192774,78.3858267716535
ktt9_antibiotics,practice,P84050,MOUNT ROAD SURGERY,2016-04-01,347.0,3929.4260262094,0.0883080627260824,58.8582677165354
ktt9_antibiotics,practice,P84684,JOLLY MEDICAL CENTRE,2016-04-01,116.0,1570.47629974939,0.0738629421013937,30.761154855643
ktt9_antibiotics,practice,P84023,SURREY LODGE PRACTICE,2016-04-01,213.0,4115.34308426076,0.0517575316659805,6.24671916010499
ktt9_antibiotics,practice,P84059,LIME SQUARE MEDICAL CENTRE,2016-04-01,383.0,3322.35857629396,0.115279549514258,91.9291338582677
ktt9_antibiotics,practice,P84017,LADYBARN GROUP PRACTICE,2016-04-01,415.0,5532.05172701743,0.0750173751943105,32.8740157480315
ktt9_antibiotics,practice,P84053,ASHCROFT SURGERY,2016-04-01,473.0,4016.19412168295,0.117773191650854,93.1889763779528
ktt9_antibiotics,practice,P84068,CHORLTON FAMILY PRACTICE,2016-04-01,321.0,5477.89988462148,0.0585990994288099,10.6167979002625
ktt9_antibiotics,practice,P84042,FLORENCE HOUSE MEDICAL PRACTICE,2016-04-01,370.0,4518.5444692191,0.0818847756219923,45.7086614173228
ktt9_antibiotics,practice,P84637,DR KHAN'S PRACTICE,2016-04-01,148.0,1419.80226621774,0.104239867424822,83.3727034120735
ktt9_antibiotics,practice,P84004,FIVE OAKS FAMILIY PRACTICE,2016-04-01,496.0,4632.37858463199,0.107072423148982,86.2073490813648
ktt9_antibiotics,practice,P84026,DICKENSON ROAD MEDICAL CENTRE,2016-04-01,206.0,3135.52412929633,0.065698744932392,18.1233595800525
ktt9_antibiotics,practice,P84066,DAVID MEDICAL CENTRE,2016-04-01,229.0,2239.54544020509,0.102252892881258,81.0761154855643
ktt9_antibiotics,practice,P84035,BODEY MEDICAL CENTRE,2016-04-01,637.0,8640.72530239002,0.0737206632206912,30.498687664042
ktt9_antibiotics,practice,P84043,CORNISHWAY GROUP PRACTICE,2016-04-01,435.0,4691.88773408534,0.0927132158000796,66.8503937007874
ktt9_antibiotics,practice,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,2016-04-01,427.0,4733.88775772957,0.0902007022246752,62.5721784776903
ktt9_antibiotics,practice,P84005,THE VALLANCE CENTRE,2016-04-01,162.0,3264.87002773128,0.0496191268332271,5.20997375328084
ktt9_antibiotics,practice,P84038,ASHVILLE SURGERY,2016-04-01,306.0,4513.9397408584,0.0677900055311347,20.8661417322835
ktt9_antibiotics,practice,P84676,OSWALD ROAD MEDICAL PRACTICE,2016-04-01,135.0,2185.98696741193,0.0617570013053789,13.5301837270341
ktt9_antibiotics,practice,P84052,WEST GORTON MEDICAL PRACTICE,2016-04-01,328.0,3474.7235886344,0.0943959977342851,69.5669291338583
ktt9_antibiotics,practice,P84064,NEW ISLINGTON MEDICAL CENTRE,2016-04-01,184.0,2113.41666522176,0.0870628130400842,56.4173228346457
ktt9_antibiotics,practice,P84037,DR CUNNINGHAM & PARTNERS,2016-04-01,284.0,3411.70517207176,0.0832428318615648,48.7007874015748
ktt9_antibiotics,practice,P84605,FERNCLOUGH SURGERY,2016-04-01,68.0,1035.99461517488,0.0656374068011165,17.9790026246719
ktt9_antibiotics,practice,Y01695,MP VICTORIA MILL,2016-04-01,130.0,1196.82932325918,0.108620333303655,87.5459317585302
ktt9_antibiotics,practice,P84659,DR HUSSAIN'S PRACTICE,2016-04-01,0.0,0.0,,
ktt9_antibiotics,practice,P84652,CORKLAND ROAD MEDICAL PRACTICE,2016-04-01,257.0,3760.30539093756,0.0683455127393049,21.7716535433071
ktt9_antibiotics,practice,Y02520,SIMPSON MEDICAL PRACTICE,2016-04-01,233.0,2885.49510273832,0.0807487074848556,43.6351706036745
ktt9_antibiotics,practice,P84669,CORNBROOK MEDICAL PRACTICE,2016-04-01,296.0,5157.40973689089,0.0573931518147018,9.81627296587926
ktt9_antibiotics,practice,P84623,ALEESHAN MEDICAL CENTRE,2016-04-01,22.0,575.085769827459,0.0382551632369561,2.04724409448819
ktt9_antibiotics,practice,Y02960,NEW BANK HEALTH,2016-04-01,215.0,2480.58808070219,0.0866729956789677,55.4068241469816
ktt9_antibiotics,practice,P84021,THE MAPLES MEDICAL CENTRE,2016-04-01,484.0,4457.63018157448,0.108577872161895,87.50656167979
ktt9_antibiotics,practice,P84029,BENCHILL MEDICAL PRACTICE,2016-04-01,787.0,5118.75739289093,0.153748251693469,98.5695538057743
ktt9_antibiotics,practice,P84062,BROOKDALE SURGERY,2016-04-01,118.0,1399.5387811866,0.0843134906915214,50.9448818897638
ktt9_antibiotics,practice,P84014,RK MEDICAL PRACTICE,2016-04-01,312.0,2391.91336019736,0.13043950721286,96.7979002624672
ktt9_antibiotics,practice,P84039,THE RANGE MEDICAL CENTRE,2016-04-01,218.0,4076.8866679998,0.0534721756459704,7.1259842519685
ktt9_antibiotics,practice,P84064,NEW ISLINGTON MEDICAL CENTRE,2016-05-01,169.0,2113.41666522176,0.0799653011074686,58.9370078740157
ktt9_antibiotics,practice,P84056,PRINCESS ROAD SURGERY,2016-05-01,174.0,2372.53008073918,0.0733394284070738,44.5144356955381
ktt9_antibiotics,practice,P84605,FERNCLOUGH SURGERY,2016-05-01,63.0,1035.99461517488,0.0608111268892697,20.4199475065617
ktt9_antibiotics,practice,P84034,BARLOW MEDICAL CENTRE,2016-05-01,432.0,7355.41115162937,0.0587322708539961,17.6640419947507
ktt9_antibiotics,practice,P84010,THE BORCHARDT MEDICAL CENTRE,2016-05-01,327.0,5370.3164822769,0.0608902661657212,20.5511811023622
ktt9_antibiotics,practice,P84682,BURNAGE HEALTHCARE PRACTICE,2016-05-01,71.0,1218.26607609337,0.0582795510712048,17.0341207349081
ktt9_antibiotics,practice,P84050,MOUNT ROAD SURGERY,2016-05-01,302.0,3929.4260262094,0.0768560084820659,52.2178477690289
ktt9_antibiotics,practice,P84650,THE ALEXANDRA PRACTICE,2016-05-01,166.0,2960.83353587756,0.0560652930968642,14.3963254593176
ktt9_antibiotics,practice,P84029,BENCHILL MEDICAL PRACTICE,2016-05-01,661.0,5118.75739289093,0.129132902629457,98.0183727034121
ktt9_antibiotics,practice,Y02890,HAWTHORN MC,2016-05-01,477.0,2388.79582054442,0.199682197991827,99.2257217847769
ktt9_antibiotics,practice,Y02960,NEW BANK HEALTH,2016-05-01,172.0,2480.58808070219,0.0693383965431742,36.3254593175853
ktt9_antibiotics,practice,P84635,THE WHITSWOOD PRACTICE,2016-05-01,103.0,1849.31800300171,0.0556962079170895,13.7795275590551
ktt9_antibiotics,practice,P84040,CONRAN MEDICAL CENTRE,2016-05-01,285.0,2942.60083897674,0.0968530954742424,85.7086614173228
ktt9_antibiotics,practice,P84061,BROOKLANDS MEDICAL PRACTICE,2016-05-01,247.0,3248.79225319842,0.0760282531937305,50.3412073490814
ktt9_antibiotics,practice,P84616,MANCHESTER MEDICAL,2016-05-01,196.0,3430.05522811078,0.0571419370725274,15.6299212598425
ktt9_antibiotics,practice,P84020,PEEL HALL MEDICAL CENTRE,2016-05-01,442.0,4446.09477494816,0.0994130854993197,88.0839895013123
ktt9_antibiotics,practice,P84005,THE VALLANCE CENTRE,2016-05-01,141.0,3264.87002773128,0.0431870177992903,4.52755905511811
ktt9_antibiotics,practice,P84053,ASHCROFT SURGERY,2016-05-01,311.0,4016.19412168295,0.0774364959903078,53.4645669291339
ktt9_antibiotics,practice,P84072,THE ROBERT DARBISHIRE PRACTICE,2016-05-01,530.0,9686.84999603893,0.054713348530918,12.5853018372703
ktt9_antibiotics,practice,P84665,AL-SHIFA MEDICAL CENTRE,2016-05-01,73.0,1350.74054535028,0.0540444278890505,11.8897637795276
ktt9_antibiotics,practice,P84042,FLORENCE HOUSE MEDICAL PRACTICE,2016-05-01,325.0,4518.5444692191,0.071925816424723,41.5223097112861
ktt9_antibiotics,practice,P84639,FALLOWFIELD MEDICAL CENTRE,2016-05-01,37.0,1049.35221032916,0.0352598485387417,2.16535433070866
ktt9_antibiotics,practice,P84644,PARKSIDE SURGERY,2016-05-01,156.0,2044.18108094112,0.076314178550258,50.9186351706037
ktt9_antibiotics,practice,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,2016-05-01,385.0,4733.88775772957,0.0813285020058547,61.4304461942257
ktt9_antibiotics,practice,P84026,DICKENSON ROAD MEDICAL CENTRE,2016-05-01,195.0,3135.52412929633,0.0621905595233808,22.50656167979
ktt9_antibiotics,practice,P84043,CORNISHWAY GROUP PRACTICE,2016-05-01,376.0,4691.88773408534,0.0801383198639768,59.2650918635171
ktt9_antibiotics,practice,P84028,GORTON MEDICAL CENTRE,2016-05-01,539.0,4540.56428677082,0.118707712512827,96.5748031496063
ktt9_antibiotics,practice,P84052,WEST GORTON MEDICAL PRACTICE,2016-05-01,314.0,3474.7235886344,0.0903669002700168,77.7952755905512
ktt9_antibiotics,practice,Y02520,SIMPSON MEDICAL PRACTICE,2016-05-01,189.0,2885.49510273832,0.0655000245263421,28.5695538057743
ktt9_antibiotics,practice,P84070,NEWTON HEATH MEDICAL CENTRE,2016-05-01,287.0,3260.99470177484,0.0880099559327086,73.8845144356955
ktt9_antibiotics,practice,P84030,NEW COLLEGIATE MEDICAL CENTRE,2016-05-01,550.0,6874.423030799,0.08000671438692,59.002624671916
ktt9_antibiotics,practice,P84068,CHORLTON FAMILY PRACTICE,2016-05-01,309.0,5477.89988462148,0.0564084788894151,14.750656167979
ktt9_antibiotics,practice,P84039,THE RANGE MEDICAL CENTRE,2016-05-01,102.0,4076.8866679998,0.0250190913572889,1.01049868766404
ktt9_antibiotics,practice,P84063,DR CHEN & DAVIS,2016-05-01,0.0,0.0,,
ktt9_antibiotics,practice,Y02325,CHARLESTOWN MD,2016-05-01,156.0,1841.48194240326,0.0847143794396427,67.9133858267717
ktt9_antibiotics,practice,P84066,DAVID MEDICAL CENTRE,2016-05-01,221.0,2239.54544020509,0.098680739418157,87.49343832021
ktt9_antibiotics,practice,P84663,THE NEVILLE FAMILY CENTRE,2016-05-01,157.0,2036.89347712101,0.0770781593458228,52.7165354330709
ktt9_antibiotics,practice,P84065,THE SINGH MEDICAL PRACTICE,2016-05-01,173.0,2033.80416480387,0.0850622704948011,68.6351706036745
ktt9_antibiotics,practice,Y02849,CITY HEALTH CENTRE,2016-05-01,881.0,3880.34816615223,0.227041482433161,99.3700787401575
ktt9_antibiotics,practice,P84048,TREGENNA GROUP PRACTICE,2016-05-01,373.0,3586.90964369138,0.103989237826503,91.3648293963255
ktt9_antibiotics,practice,P84071,WILBRAHAM SURGERY,2016-05-01,196.0,2244.97025446595,0.0873062792747897,72.7952755905512
ktt9_antibiotics,practice,P84051,EASTLANDS MEDICAL CENTRE,2016-05-01,259.0,2861.64360886578,0.0905074269897137,77.9133858267717
ktt9_antibiotics,practice,P84690,DAM HEAD MEDICAL CENTRE,2016-05-01,125.0,1417.19494314749,0.088202403349241,74.1994750656168
ktt9_antibiotics,practice,P84676,OSWALD ROAD MEDICAL PRACTICE,2016-05-01,123.0,2185.98696741193,0.0562674900782341,14.6062992125984
ktt9_antibiotics,practice,P84038,ASHVILLE SURGERY,2016-05-01,269.0,4513.9397408584,0.0595931747969779,18.7926509186352
ktt9_antibiotics,practice,P84018,MAULDETH MEDICAL CENTRE,2016-05-01,185.0,3064.13920273877,0.0603758471007599,19.8031496062992
ktt9_antibiotics,practice,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,2016-05-01,620.0,6807.50738904326,0.0910759202403357,78.6745406824147
ktt9_antibiotics,practice,P84659,DR HUSSAIN'S PRACTICE,2016-05-01,0.0,0.0,,
ktt9_antibiotics,practice,Y01695,MP VICTORIA MILL,2016-05-01,85.0,1196.82932325918,0.0710209871600823,39.7769028871391
ktt9_antibiotics,practice,P84037,DR CUNNINGHAM & PARTNERS,2016-05-01,248.0,3411.70517207176,0.0726909235974227,43.1364829396326
ktt9_antibiotics,practice,P84626,WILMSLOW ROAD SURGERY,2016-05-01,221.0,2262.24894962607,0.0976903978832787,86.4435695538058
ktt9_antibiotics,practice,P84054,WHITLEY ROAD MEDICAL CENTRE,2016-05-01,421.0,3545.42059997101,0.1187447266492,96.6010498687664
ktt9_antibiotics,practice,P84651,NORTHERN MOOR MEDICAL PRACTICE,2016-05-01,166.0,1676.48849887875,0.0990164860128906,87.8346456692913
ktt9_antibiotics,practice,P84067,HAZELDENE MEDICAL CENTRE,2016-05-01,349.0,3829.63512828382,0.0911313971982491,78.7139107611549
ktt9_antibiotics,practice,P84679,WILLOWBANK SURGERY,2016-05-01,54.0,907.612530871128,0.0594967545767253,18.6614173228346
ktt9_antibiotics,practice,P84004,FIVE OAKS FAMILIY PRACTICE,2016-05-01,355.0,4632.37858463199,0.0766344964070337,51.7322834645669
ktt9_antibiotics,practice,P84012,NORTHENDEN GROUP PRACTICE,2016-05-01,581.0,6048.53965117273,0.096056243904651,84.9081364829396
ktt9_antibiotics,practice,P84025,ST GEORGE'S MEDICAL CENTRE,2016-05-01,331.0,3740.32588370511,0.0884949628164796,74.7900262467192
ktt9_antibiotics,practice,P84017,LADYBARN GROUP PRACTICE,2016-05-01,368.0,5532.05172701743,0.0665214314976055,30.249343832021
ktt9_antibiotics,practice,P84024,BOWLAND MEDICAL PRACTICE,2016-05-01,635.0,4115.78182288978,0.154284174265135,98.8582677165354
ktt9_antibiotics,practice,P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,2016-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84074,WELLFIELD MEDICAL CENTRE,2016-05-01,393.0,4903.98100538505,0.0801389727179708,59.2782152230971
ktt9_antibiotics,practice,P84627,DR TIWARI'S PRACTICE,2016-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84640,QUEENS MEDICAL CENTRE,2016-05-01,94.0,1394.90713746293,0.0673879984376368,32.1916010498688
ktt9_antibiotics,practice,P84689,LONGSIGHT MEDICAL PRACTICE,2016-05-01,146.0,2235.83974601231,0.065299849982717,28.254593175853
ktt9_antibiotics,practice,P84016,LEVENSHULME MEDICAL PRACTICE,2016-05-01,315.0,3769.08686749818,0.0835746192841367,65.7217847769029
ktt9_antibiotics,practice,P84057,KAYA PRACTICE,2016-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84059,LIME SQUARE MEDICAL CENTRE,2016-05-01,399.0,3322.35857629396,0.12009540536864,96.8372703412073
ktt9_antibiotics,practice,P84623,ALEESHAN MEDICAL CENTRE,2016-05-01,27.0,575.085769827459,0.0469495185180825,6.35170603674541
ktt9_antibiotics,practice,P84032,DRS HANIF & BANNURU,2016-05-01,331.0,3453.01691041533,0.0958582041696943,84.7244094488189
ktt9_antibiotics,practice,P84684,JOLLY MEDICAL CENTRE,2016-05-01,95.0,1570.47629974939,0.060491202583038,19.9212598425197
ktt9_antibiotics,practice,P84009,AILSA CRAIG MEDICAL CENTRE,2016-05-01,293.0,4752.98262679017,0.0616455019945805,21.5485564304462
ktt9_antibiotics,practice,P84672,WOODLANDS MEDICAL PRACTICE,2016-05-01,147.0,1784.41606287094,0.0823798905752349,63.254593175853
ktt9_antibiotics,practice,P84652,CORKLAND ROAD MEDICAL PRACTICE,2016-05-01,238.0,3760.30539093756,0.0632927316418466,24.8293963254593
ktt9_antibiotics,practice,P84021,THE MAPLES MEDICAL CENTRE,2016-05-01,434.0,4457.63018157448,0.0973611498311211,86.1811023622047
ktt9_antibiotics,practice,P84630,THE ARCH MEDICAL PRACTICE,2016-05-01,303.0,7252.15160583477,0.0417807040542587,3.83202099737533
ktt9_antibiotics,practice,P84055,MERSEYBANK SURGERY,2016-05-01,158.0,1355.18993954743,0.116588823004961,96.0892388451444
ktt9_antibiotics,practice,P84041,CORNERSTONE FAMILY PRACTICE,2016-05-01,377.0,3463.1261214996,0.108861181133291,93.7795275590551
ktt9_antibiotics,practice,P84019,VALENTINE MEDICAL CENTRE,2016-05-01,614.0,5628.02925878218,0.109096803120185,93.8845144356955
ktt9_antibiotics,practice,P84631,ARTANE MEDICAL CENTRE,2016-05-01,125.0,1263.54833097736,0.0989277552235076,87.7165354330709
ktt9_antibiotics,practice,P84033,BEACON MEDICAL CENTRE,2016-05-01,307.0,2065.7187787351,0.148616550887912,98.7926509186352
ktt9_antibiotics,practice,P84014,RK MEDICAL PRACTICE,2016-05-01,261.0,2391.91336019736,0.109117664687681,93.8976377952756
ktt9_antibiotics,practice,P84047,DROYLSDEN RD FAMILY PRACTICE,2016-05-01,292.0,2708.41638480567,0.107812078540852,93.3333333333333
ktt9_antibiotics,practice,P84062,BROOKDALE SURGERY,2016-05-01,112.0,1399.5387811866,0.0800263640461898,59.0682414698163
ktt9_antibiotics,practice,P84611,"DR CHIU, KOH AND GAN",2016-05-01,201.0,2966.47813403833,0.0677571149753848,32.992125984252
ktt9_antibiotics,practice,P84669,CORNBROOK MEDICAL PRACTICE,2016-05-01,300.0,5157.40973689089,0.0581687349473329,16.8503937007874
ktt9_antibiotics,practice,P84645,PARK VIEW MEDICAL CENTRE,2016-05-01,310.0,3245.56764956858,0.0955148785887138,84.488188976378
ktt9_antibiotics,practice,P84035,BODEY MEDICAL CENTRE,2016-05-01,530.0,8640.72530239002,0.0613374434960225,21.1548556430446
ktt9_antibiotics,practice,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,2016-05-01,344.0,5194.79077921568,0.066220183761075,29.6981627296588
ktt9_antibiotics,practice,P84683,THE DOC'S SURGERY,2016-05-01,160.0,2993.78629314494,0.0534440285087689,11.2204724409449
ktt9_antibiotics,practice,P84049,THE AVENUE MEDICAL CENTRE,2016-05-01,799.0,5759.36316584742,0.138730616040678,98.503937007874
ktt9_antibiotics,practice,P84637,DR KHAN'S PRACTICE,2016-05-01,115.0,1419.80226621774,0.0809971942828011,60.7874015748031
ktt9_antibiotics,practice,P84023,SURREY LODGE PRACTICE,2016-05-01,223.0,4115.34308426076,0.054187462730111,12.0341207349081
ktt9_antibiotics,practice,P84027,WEST POINT MEDICAL CENTRE,2016-05-01,225.0,3698.52204909923,0.0608351111641468,20.4855643044619
ktt9_antibiotics,practice,P84045,THE PARK MEDICAL CENTRE,2016-05-01,286.0,2790.5904079651,0.102487272651579,90.5511811023622
ktt9_antibiotics,practice,P84022,KINGSWAY MEDICAL PRACTICE,2016-05-01,286.0,3362.15775389768,0.0850644202130152,68.6482939632546
ktt9_antibiotics,practice,P84074,WELLFIELD MEDICAL CENTRE,2016-06-01,406.0,4903.98100538505,0.0827898802124584,63.5695538057743
